order_id,carrier,promised_date,delivered_date,on_time,delivery_cost
O001401,FastShip,2025-01-24,2025-01-24,1,5.59
O001402,FastShip,2025-01-12,2025-01-12,1,5.93
O001403,EconomyBox,2025-05-23,2025-05-27,0,4.37
O001404,BalticPost,2025-10-16,2025-10-20,0,5.43
O001405,BalticPost,2025-11-29,2025-11-29,1,5.78
O001406,EconomyBox,2025-12-25,2025-12-25,1,4.22
O001407,BalticPost,2025-10-14,2025-10-13,1,4.9
O001408,FastShip,2025-02-27,2025-02-26,1,4.31
O001409,FastShip,2025-07-12,2025-07-11,1,6.34
O001410,FastShip,2025-07-16,2025-07-16,1,4.41
O001411,BalticPost,2025-10-18,2025-10-17,1,3.65
O001412,BalticPost,2025-12-01,2025-12-04,0,3.81
O001413,EconomyBox,2025-12-31,2025-12-31,1,3.54
O001414,EconomyBox,2025-03-03,2025-03-03,1,3.75
O001415,FastShip,2025-02-01,2025-02-01,1,6.81
O001416,BalticPost,2025-08-30,2025-08-29,1,4.14
O001417,BalticPost,2025-02-16,2025-02-16,1,4.42
O001418,BalticPost,2025-07-18,2025-07-18,1,3.78
O001419,BalticPost,2025-10-20,2025-10-19,1,5.47
O001420,FastShip,2025-03-30,2025-03-29,1,4.94
O001421,BalticPost,2025-06-27,2025-06-26,1,4.09
O001422,BalticPost,2025-02-10,2025-02-11,0,5.52
O001423,EconomyBox,2025-02-09,2025-02-08,1,3.4
O001424,FastShip,2025-06-27,2025-06-26,1,6.43
O001425,BalticPost,2025-07-26,2025-07-25,1,5.19
O001426,BalticPost,2025-08-06,2025-08-10,0,4.84
O001427,BalticPost,2025-08-11,2025-08-11,1,4.61
O001428,FastShip,2025-09-02,2025-09-01,1,6.11
O001429,FastShip,2025-11-15,2025-11-14,1,6.26
O001430,EconomyBox,2025-09-02,2025-09-02,1,3.23
O001431,FastShip,2025-04-27,2025-04-26,1,4.32
O001432,EconomyBox,2025-07-16,2025-07-16,1,3.73
O001433,FastShip,2025-08-18,2025-08-18,1,4.55
O001434,BalticPost,2025-07-29,2025-07-29,1,4.7
O001435,FastShip,2025-07-29,2025-07-29,1,5.64
O001436,EconomyBox,2025-10-17,2025-10-16,1,3.67
O001437,EconomyBox,2025-03-11,2025-03-10,1,4.65
O001438,BalticPost,2025-09-09,2025-09-09,1,3.69
O001439,BalticPost,2025-05-12,2025-05-11,1,4.01
O001440,FastShip,2025-02-01,2025-01-31,1,4.57
O001441,EconomyBox,2025-01-23,2025-01-23,1,4.33
O001442,EconomyBox,2025-08-16,2025-08-19,0,2.87
O001443,BalticPost,2025-09-16,2025-09-15,1,3.92
O001444,FastShip,2025-03-13,2025-03-12,1,5.97
O001445,FastShip,2025-06-28,2025-06-27,1,5.02
O001446,EconomyBox,2025-08-14,2025-08-13,1,4.17
O001447,EconomyBox,2025-08-07,2025-08-06,1,3.91
O001448,BalticPost,2025-11-13,2025-11-15,0,4.06
O001449,BalticPost,2025-09-09,2025-09-09,1,4.17
O001450,FastShip,2025-08-19,2025-08-19,1,5.64
O001451,FastShip,2025-06-16,2025-06-15,1,5.04
O001452,FastShip,2025-03-31,2025-03-30,1,5.54
O001453,FastShip,2025-03-02,2025-03-01,1,5.33
O001454,BalticPost,2025-04-13,2025-04-12,1,4.41
O001455,EconomyBox,2025-06-12,2025-06-11,1,3.31
O001456,BalticPost,2025-03-28,2025-03-28,1,4.82
O001457,EconomyBox,2025-07-09,2025-07-09,1,3.57
O001458,BalticPost,2025-03-09,2025-03-08,1,3.87
O001459,FastShip,2025-01-15,2025-01-15,1,4.82
O001460,FastShip,2025-02-28,2025-02-28,1,5.68
O001461,EconomyBox,2025-04-07,2025-04-07,1,3.27
O001462,EconomyBox,2025-05-27,2025-05-26,1,3.4
O001463,BalticPost,2025-06-09,2025-06-09,1,4.66
O001464,BalticPost,2025-06-07,2025-06-06,1,4.78
O001465,FastShip,2025-05-12,2025-05-11,1,5.17
O001466,FastShip,2025-02-05,2025-02-05,1,6.77
O001467,EconomyBox,2025-03-17,2025-03-17,1,5.22
O001468,FastShip,2025-06-03,2025-06-03,1,6.56
O001469,BalticPost,2025-06-20,2025-06-20,1,3.45
O001470,BalticPost,2025-07-14,2025-07-14,1,5.3
O001471,FastShip,2025-08-02,2025-08-02,1,5.75
O001472,BalticPost,2025-08-21,2025-08-21,1,5.48
O001473,FastShip,2025-10-04,2025-10-03,1,6.0
O001474,BalticPost,2025-11-04,2025-11-03,1,5.32
O001475,BalticPost,2025-12-25,2025-12-29,0,5.37
O001476,FastShip,2025-05-10,2025-05-09,1,6.06
O001477,BalticPost,2025-02-14,2025-02-13,1,5.98
O001478,BalticPost,2025-09-10,2025-09-10,1,4.6
O001479,BalticPost,2025-02-04,2025-02-03,1,6.07
O001480,FastShip,2025-08-11,2025-08-10,1,6.73
O001481,EconomyBox,2025-03-11,2025-03-14,0,3.75
O001482,FastShip,2025-04-13,2025-04-12,1,5.7
O001483,EconomyBox,2025-06-24,2025-06-23,1,4.64
O001484,FastShip,2025-07-22,2025-07-22,1,5.74
O001485,BalticPost,2025-08-16,2025-08-15,1,4.41
O001486,FastShip,2025-10-20,2025-10-20,1,5.2
O001487,FastShip,2025-01-08,2025-01-07,1,4.83
O001488,EconomyBox,2025-09-05,2025-09-08,0,4.86
O001489,EconomyBox,2025-10-01,2025-09-30,1,3.81
O001490,BalticPost,2025-02-25,2025-02-25,1,5.24
O001491,BalticPost,2025-03-15,2025-03-14,1,4.71
O001492,BalticPost,2025-07-21,2025-07-20,1,4.51
O001493,EconomyBox,2025-10-23,2025-10-23,1,4.64
O001494,FastShip,2025-06-28,2025-06-28,1,5.07
O001495,BalticPost,2025-08-21,2025-08-21,1,4.88
O001496,EconomyBox,2025-01-08,2025-01-08,1,3.57
O001497,EconomyBox,2025-09-02,2025-09-04,0,3.72
O001498,BalticPost,2025-02-16,2025-02-16,1,3.63
O001499,FastShip,2025-08-18,2025-08-18,1,6.39
O001500,EconomyBox,2025-03-07,2025-03-06,1,4.37
O001501,FastShip,2025-07-23,2025-07-23,1,5.01
O001502,FastShip,2025-01-31,2025-01-31,1,5.76
O001503,BalticPost,2025-02-13,2025-02-12,1,4.96
O001504,BalticPost,2025-10-08,2025-10-08,1,4.43
O001505,EconomyBox,2025-06-22,2025-06-22,1,3.45
O001506,BalticPost,2025-08-26,2025-08-26,1,4.04
O001507,BalticPost,2025-07-14,2025-07-14,1,4.64
O001508,BalticPost,2025-10-28,2025-10-29,0,4.54
O001509,BalticPost,2025-01-13,2025-01-13,1,3.45
O001510,BalticPost,2025-10-09,2025-10-09,1,3.89
O001511,EconomyBox,2025-01-29,2025-01-28,1,3.9
O001512,BalticPost,2025-09-11,2025-09-11,1,3.6
O001513,BalticPost,2025-01-12,2025-01-12,1,3.41
O001514,FastShip,2025-01-18,2025-01-18,1,4.72
O001515,EconomyBox,2025-09-15,2025-09-14,1,3.72
O001516,FastShip,2025-03-13,2025-03-13,1,5.22
O001517,BalticPost,2025-04-12,2025-04-11,1,4.52
O001518,BalticPost,2025-05-28,2025-05-27,1,4.2
O001519,BalticPost,2025-06-14,2025-06-14,1,4.71
O001520,BalticPost,2025-05-15,2025-05-14,1,3.56
O001521,BalticPost,2025-06-03,2025-06-03,1,4.8
O001522,FastShip,2025-04-26,2025-04-25,1,6.15
O001523,BalticPost,2025-06-21,2025-06-21,1,3.73
O001524,FastShip,2025-07-10,2025-07-10,1,5.64
O001525,BalticPost,2025-07-31,2025-07-30,1,3.81
O001526,BalticPost,2025-05-19,2025-05-18,1,4.74
O001527,FastShip,2025-05-10,2025-05-10,1,5.87
O001528,EconomyBox,2025-05-11,2025-05-15,0,3.9
O001529,BalticPost,2025-02-18,2025-02-17,1,3.66
O001530,EconomyBox,2025-02-20,2025-02-20,1,5.09
O001531,EconomyBox,2025-03-26,2025-03-26,1,4.22
O001532,BalticPost,2025-02-03,2025-02-02,1,4.14
O001533,BalticPost,2025-03-02,2025-03-02,1,3.81
O001534,EconomyBox,2025-04-10,2025-04-09,1,3.16
O001535,EconomyBox,2025-04-02,2025-04-01,1,3.03
O001536,BalticPost,2025-03-31,2025-03-31,1,6.11
O001537,BalticPost,2025-02-09,2025-02-09,1,3.76
O001538,BalticPost,2025-03-19,2025-03-19,1,4.53
O001539,EconomyBox,2025-07-18,2025-07-17,1,4.06
O001540,FastShip,2025-08-16,2025-08-15,1,4.94
O001541,FastShip,2025-09-04,2025-09-03,1,4.85
O001542,FastShip,2025-01-07,2025-01-06,1,6.43
O001543,FastShip,2025-01-25,2025-01-25,1,5.42
O001544,BalticPost,2025-03-22,2025-03-25,0,5.08
O001545,FastShip,2025-10-15,2025-10-15,1,6.85
O001546,BalticPost,2025-11-24,2025-11-23,1,5.19
O001547,FastShip,2025-05-20,2025-05-19,1,4.24
O001548,FastShip,2025-07-04,2025-07-04,1,5.4
O001549,FastShip,2025-04-25,2025-04-24,1,5.47
O001550,BalticPost,2025-05-09,2025-05-09,1,4.41
O001551,FastShip,2025-09-20,2025-09-19,1,5.57
O001552,BalticPost,2025-09-11,2025-09-10,1,4.6
O001553,FastShip,2025-10-28,2025-10-27,1,5.6
O001554,EconomyBox,2025-10-27,2025-10-27,1,4.62
O001555,FastShip,2025-08-22,2025-08-21,1,4.51
O001556,EconomyBox,2025-10-27,2025-10-26,1,3.12
O001557,BalticPost,2025-02-26,2025-02-26,1,4.32
O001558,BalticPost,2025-04-21,2025-04-21,1,5.29
O001559,FastShip,2025-07-26,2025-07-26,1,6.22
O001560,BalticPost,2025-02-12,2025-02-13,0,4.91
O001561,FastShip,2025-03-08,2025-03-07,1,6.01
O001562,BalticPost,2025-05-01,2025-05-01,1,5.77
O001563,FastShip,2025-04-22,2025-04-22,1,6.78
O001564,FastShip,2025-02-11,2025-02-11,1,5.08
O001565,FastShip,2025-09-19,2025-09-19,1,5.46
O001566,EconomyBox,2025-03-07,2025-03-07,1,5.28
O001567,BalticPost,2025-09-22,2025-09-21,1,3.41
O001568,BalticPost,2025-01-28,2025-01-27,1,3.62
O001569,EconomyBox,2025-02-02,2025-02-02,1,3.1
O001570,BalticPost,2025-06-10,2025-06-11,0,5.77
O001571,FastShip,2025-07-05,2025-07-08,0,5.82
O001572,BalticPost,2025-03-12,2025-03-11,1,3.93
O001573,BalticPost,2025-03-04,2025-03-03,1,5.26
O001574,BalticPost,2025-04-28,2025-04-28,1,3.78
O001575,BalticPost,2025-05-19,2025-05-18,1,4.81
O001576,BalticPost,2025-03-21,2025-03-21,1,4.83
O001577,FastShip,2025-04-15,2025-04-15,1,5.36
O001578,BalticPost,2025-10-12,2025-10-12,1,6.11
O001579,BalticPost,2025-09-04,2025-09-04,1,4.6
O001580,FastShip,2025-09-15,2025-09-14,1,5.54
O001581,BalticPost,2025-02-14,2025-02-13,1,4.33
O001582,FastShip,2025-03-23,2025-03-22,1,5.4
O001583,EconomyBox,2025-04-03,2025-04-02,1,3.38
O001584,BalticPost,2025-04-09,2025-04-09,1,5.29
O001585,FastShip,2025-03-10,2025-03-09,1,5.15
O001586,EconomyBox,2025-02-18,2025-02-18,1,3.02
O001587,FastShip,2025-05-11,2025-05-11,1,4.57
O001588,FastShip,2025-05-29,2025-05-29,1,5.05
O001589,FastShip,2025-10-21,2025-10-20,1,7.03
O001590,FastShip,2025-06-18,2025-06-18,1,5.72
O001591,BalticPost,2025-07-27,2025-07-27,1,3.87
O001592,BalticPost,2025-01-13,2025-01-13,1,5.73
O001593,EconomyBox,2025-06-13,2025-06-12,1,3.74
O001594,EconomyBox,2025-09-18,2025-09-18,1,4.01
O001595,EconomyBox,2025-03-13,2025-03-12,1,3.17
O001596,BalticPost,2025-04-19,2025-04-19,1,4.19
O001597,FastShip,2025-07-13,2025-07-12,1,5.97
O001598,BalticPost,2025-06-27,2025-06-26,1,3.87
O001599,FastShip,2025-08-26,2025-08-25,1,6.14
O001600,BalticPost,2025-09-16,2025-09-18,0,5.11
O001601,FastShip,2025-10-07,2025-10-07,1,5.32
O001602,BalticPost,2025-03-08,2025-03-11,0,4.32
O001603,BalticPost,2025-09-15,2025-09-14,1,5.86
O001604,BalticPost,2025-07-25,2025-07-24,1,3.85
O001605,FastShip,2025-06-05,2025-06-05,1,5.02
O001606,EconomyBox,2025-05-20,2025-05-20,1,3.63
O001607,FastShip,2025-08-16,2025-08-15,1,5.36
O001608,BalticPost,2025-09-29,2025-09-29,1,5.41
O001609,EconomyBox,2025-08-26,2025-08-25,1,3.39
O001610,BalticPost,2025-01-23,2025-01-25,0,5.72
O001611,FastShip,2025-10-30,2025-11-03,0,5.12
O001612,EconomyBox,2025-09-12,2025-09-12,1,4.03
O001613,BalticPost,2025-05-15,2025-05-14,1,5.74
O001614,BalticPost,2025-06-08,2025-06-07,1,4.34
O001615,FastShip,2025-03-02,2025-03-01,1,5.54
O001616,FastShip,2025-06-20,2025-06-20,1,5.49
O001617,FastShip,2025-01-23,2025-01-22,1,5.24
O001618,BalticPost,2025-07-01,2025-06-30,1,4.59
O001619,BalticPost,2025-06-04,2025-06-04,1,5.45
O001620,EconomyBox,2025-02-05,2025-02-05,1,4.14
O001621,FastShip,2025-01-13,2025-01-12,1,5.13
O001622,BalticPost,2025-06-10,2025-06-10,1,4.97
O001623,BalticPost,2025-08-23,2025-08-26,0,3.47
O001624,EconomyBox,2025-01-22,2025-01-26,0,3.81
O001625,BalticPost,2025-04-11,2025-04-10,1,3.84
O001626,EconomyBox,2025-05-01,2025-05-01,1,4.29
O001627,EconomyBox,2025-01-21,2025-01-20,1,3.71
O001628,BalticPost,2025-02-18,2025-02-18,1,3.52
O001629,BalticPost,2025-08-07,2025-08-06,1,3.94
O001630,FastShip,2025-03-15,2025-03-15,1,5.04
O001631,FastShip,2025-02-08,2025-02-07,1,6.08
O001632,BalticPost,2025-08-28,2025-08-27,1,4.33
O001633,BalticPost,2025-03-10,2025-03-09,1,4.62
O001634,FastShip,2025-07-29,2025-07-28,1,5.02
O001635,FastShip,2025-05-25,2025-05-24,1,5.58
O001636,FastShip,2025-07-04,2025-07-04,1,6.07
O001637,FastShip,2025-10-12,2025-10-11,1,5.56
O001638,BalticPost,2025-02-27,2025-02-27,1,5.16
O001639,BalticPost,2025-10-18,2025-10-17,1,3.94
O001640,BalticPost,2025-06-25,2025-06-24,1,4.35
O001641,FastShip,2025-07-17,2025-07-16,1,5.56
O001642,FastShip,2025-08-10,2025-08-10,1,5.9
O001643,EconomyBox,2025-04-24,2025-04-23,1,4.06
O001644,FastShip,2025-04-30,2025-04-29,1,6.42
O001645,FastShip,2025-07-16,2025-07-15,1,6.48
O001646,FastShip,2025-03-12,2025-03-12,1,6.33
O001647,BalticPost,2025-04-01,2025-04-01,1,5.19
O001648,BalticPost,2025-06-02,2025-06-02,1,4.57
O001649,BalticPost,2025-07-16,2025-07-16,1,4.45
O001650,BalticPost,2025-08-13,2025-08-13,1,4.39
O001651,BalticPost,2025-03-30,2025-03-30,1,4.34
O001652,BalticPost,2025-10-26,2025-10-25,1,4.84
O001653,EconomyBox,2025-08-22,2025-08-21,1,4.26
O001654,FastShip,2025-09-19,2025-09-19,1,6.51
O001655,FastShip,2025-02-03,2025-02-03,1,5.09
O001656,BalticPost,2025-06-24,2025-06-23,1,4.36
O001657,BalticPost,2025-06-20,2025-06-19,1,5.4
O001658,BalticPost,2025-06-25,2025-06-24,1,4.5
O001659,FastShip,2025-03-29,2025-03-29,1,5.5
O001660,BalticPost,2025-06-10,2025-06-09,1,4.27
O001661,BalticPost,2025-09-04,2025-09-04,1,4.66
O001662,FastShip,2025-07-29,2025-07-28,1,7.08
O001663,BalticPost,2025-09-10,2025-09-09,1,5.7
O001664,BalticPost,2025-10-21,2025-10-21,1,5.46
O001665,EconomyBox,2025-07-07,2025-07-06,1,3.86
O001666,FastShip,2025-08-21,2025-08-20,1,5.04
O001667,BalticPost,2025-08-18,2025-08-18,1,3.49
O001668,FastShip,2025-09-05,2025-09-05,1,4.94
O001669,BalticPost,2025-12-22,2025-12-22,1,3.48
O001670,FastShip,2025-10-15,2025-10-15,1,5.67
O001671,FastShip,2025-11-10,2025-11-10,1,5.06
O001672,EconomyBox,2025-05-10,2025-05-10,1,4.77
O001673,EconomyBox,2025-05-17,2025-05-19,0,3.01
O001674,FastShip,2025-01-18,2025-01-18,1,5.54
O001675,EconomyBox,2025-07-18,2025-07-18,1,4.64
O001676,BalticPost,2025-08-22,2025-08-22,1,4.91
O001677,BalticPost,2025-04-05,2025-04-04,1,4.41
O001678,EconomyBox,2025-05-22,2025-05-21,1,4.47
O001679,FastShip,2025-09-19,2025-09-18,1,5.38
O001680,BalticPost,2025-09-08,2025-09-07,1,4.53
O001681,BalticPost,2025-10-09,2025-10-08,1,4.67
O001682,BalticPost,2025-07-12,2025-07-12,1,4.97
O001683,FastShip,2025-08-16,2025-08-15,1,7.0
O001684,BalticPost,2025-10-25,2025-10-25,1,5.1
O001685,EconomyBox,2025-10-12,2025-10-11,1,4.46
O001686,FastShip,2025-11-01,2025-10-31,1,6.19
O001687,EconomyBox,2025-08-31,2025-09-03,0,3.79
O001688,FastShip,2025-08-04,2025-08-03,1,4.64
O001689,FastShip,2025-01-25,2025-01-25,1,6.29
O001690,FastShip,2025-02-27,2025-02-26,1,5.9
O001691,EconomyBox,2025-03-06,2025-03-06,1,5.08
O001692,BalticPost,2025-06-26,2025-06-27,0,5.5
O001693,BalticPost,2025-10-21,2025-10-20,1,4.73
O001694,BalticPost,2025-02-03,2025-02-02,1,4.06
O001695,FastShip,2025-03-05,2025-03-05,1,5.98
O001696,EconomyBox,2025-04-18,2025-04-17,1,4.78
O001697,FastShip,2025-04-13,2025-04-13,1,6.17
O001698,BalticPost,2025-08-10,2025-08-09,1,4.2
O001699,FastShip,2025-05-05,2025-05-05,1,5.27
O001700,BalticPost,2025-02-12,2025-02-15,0,3.47
O001701,FastShip,2025-08-30,2025-08-30,1,5.87
O001702,BalticPost,2025-05-07,2025-05-06,1,4.73
O001703,EconomyBox,2025-03-26,2025-03-30,0,4.55
O001704,FastShip,2025-05-06,2025-05-05,1,5.98
O001705,BalticPost,2025-01-22,2025-01-21,1,4.38
O001706,BalticPost,2025-04-08,2025-04-08,1,3.76
O001707,BalticPost,2025-01-16,2025-01-16,1,5.31
O001708,FastShip,2025-03-16,2025-03-16,1,4.93
O001709,EconomyBox,2025-01-19,2025-01-18,1,4.19
O001710,EconomyBox,2025-01-16,2025-01-18,0,3.64
O001711,BalticPost,2025-05-23,2025-05-23,1,5.05
O001712,FastShip,2025-02-09,2025-02-09,1,6.07
O001713,EconomyBox,2025-04-07,2025-04-06,1,3.9
O001714,BalticPost,2025-06-10,2025-06-09,1,4.55
O001715,BalticPost,2025-02-19,2025-02-19,1,4.97
O001716,FastShip,2025-03-23,2025-03-22,1,5.37
O001717,BalticPost,2025-04-22,2025-04-22,1,5.5
O001718,BalticPost,2025-02-24,2025-02-23,1,4.4
O001719,FastShip,2025-05-26,2025-05-25,1,5.58
O001720,EconomyBox,2025-06-18,2025-06-18,1,3.61
O001721,BalticPost,2025-07-29,2025-07-28,1,4.08
O001722,BalticPost,2025-04-06,2025-04-05,1,4.72
O001723,EconomyBox,2025-05-21,2025-05-20,1,4.91
O001724,BalticPost,2025-07-31,2025-07-31,1,3.95
O001725,FastShip,2025-07-19,2025-07-19,1,6.51
O001726,EconomyBox,2025-06-15,2025-06-14,1,4.0
O001727,EconomyBox,2025-03-09,2025-03-09,1,3.74
O001728,BalticPost,2025-05-09,2025-05-09,1,4.42
O001729,BalticPost,2025-06-18,2025-06-17,1,4.55
O001730,BalticPost,2025-08-22,2025-08-22,1,4.84
O001731,FastShip,2025-09-12,2025-09-11,1,5.46
O001732,BalticPost,2025-05-22,2025-05-22,1,4.14
O001733,FastShip,2025-07-03,2025-07-03,1,5.36
O001734,BalticPost,2025-09-27,2025-09-27,1,4.12
O001735,EconomyBox,2025-03-13,2025-03-12,1,3.61
O001736,BalticPost,2025-04-05,2025-04-05,1,4.7
O001737,BalticPost,2025-06-25,2025-06-25,1,4.64
O001738,EconomyBox,2025-09-30,2025-09-29,1,3.79
O001739,BalticPost,2025-10-06,2025-10-06,1,4.34
O001740,FastShip,2025-10-15,2025-10-14,1,6.54
O001741,FastShip,2025-01-15,2025-01-14,1,5.21
O001742,BalticPost,2025-01-25,2025-01-24,1,4.41
O001743,EconomyBox,2025-03-03,2025-03-04,0,3.6
O001744,BalticPost,2025-04-19,2025-04-18,1,4.19
O001745,FastShip,2025-06-12,2025-06-11,1,4.49
O001746,FastShip,2025-08-01,2025-08-01,1,6.74
O001747,FastShip,2025-03-20,2025-03-20,1,5.06
O001748,BalticPost,2025-10-20,2025-10-19,1,4.58
O001749,EconomyBox,2025-08-03,2025-08-02,1,3.54
O001750,BalticPost,2025-08-25,2025-08-25,1,3.51
O001751,FastShip,2025-08-25,2025-08-24,1,5.38
O001752,EconomyBox,2025-09-02,2025-09-02,1,4.53
O001753,BalticPost,2025-01-16,2025-01-16,1,5.18
O001754,EconomyBox,2025-10-29,2025-10-29,1,4.52
O001755,BalticPost,2025-10-26,2025-10-25,1,3.6
O001756,FastShip,2025-11-18,2025-11-17,1,4.46
O001757,EconomyBox,2025-02-18,2025-02-18,1,4.05
O001758,BalticPost,2025-10-19,2025-10-22,0,4.75
O001759,EconomyBox,2025-07-04,2025-07-07,0,3.54
O001760,FastShip,2025-02-03,2025-02-02,1,6.05
O001761,EconomyBox,2025-03-16,2025-03-15,1,5.23
O001762,BalticPost,2025-03-17,2025-03-17,1,6.12
O001763,EconomyBox,2025-02-05,2025-02-05,1,4.87
O001764,BalticPost,2025-08-28,2025-08-28,1,3.6
O001765,FastShip,2025-05-09,2025-05-09,1,4.36
O001766,BalticPost,2025-06-23,2025-06-23,1,3.54
O001767,BalticPost,2025-09-01,2025-09-01,1,4.89
O001768,FastShip,2025-09-23,2025-09-22,1,5.72
O001769,FastShip,2025-11-14,2025-11-13,1,6.18
O001770,FastShip,2025-12-24,2025-12-24,1,5.36
O001771,FastShip,2025-09-17,2025-09-16,1,5.19
O001772,BalticPost,2025-01-11,2025-01-10,1,4.87
O001773,FastShip,2025-03-16,2025-03-16,1,5.28
O001774,BalticPost,2025-02-12,2025-02-11,1,4.09
O001775,EconomyBox,2025-09-18,2025-09-18,1,4.07
O001776,FastShip,2025-09-24,2025-09-23,1,5.54
O001777,EconomyBox,2025-08-27,2025-08-30,0,4.65
O001778,EconomyBox,2025-06-20,2025-06-20,1,4.15
O001779,FastShip,2025-07-06,2025-07-06,1,5.16
O001780,FastShip,2025-02-07,2025-02-07,1,4.9
O001781,BalticPost,2025-03-06,2025-03-06,1,4.01
O001782,BalticPost,2025-10-08,2025-10-08,1,3.67
O001783,BalticPost,2025-11-24,2025-11-24,1,4.43
O001784,BalticPost,2025-10-24,2025-10-23,1,4.66
O001785,FastShip,2025-02-26,2025-02-26,1,5.64
O001786,FastShip,2025-02-20,2025-02-19,1,5.74
O001787,EconomyBox,2025-06-23,2025-06-23,1,2.98
O001788,EconomyBox,2025-05-24,2025-05-24,1,3.55
O001789,FastShip,2025-01-07,2025-01-06,1,4.62
O001790,FastShip,2025-02-16,2025-02-16,1,5.46
O001791,EconomyBox,2025-08-24,2025-08-28,0,4.0
O001792,FastShip,2025-10-08,2025-10-07,1,5.28
O001793,FastShip,2025-08-14,2025-08-13,1,6.31
O001794,FastShip,2025-09-15,2025-09-15,1,5.32
O001795,BalticPost,2025-10-27,2025-10-27,1,4.59
O001796,FastShip,2025-05-18,2025-05-18,1,5.13
O001797,BalticPost,2025-06-20,2025-06-20,1,4.1
O001798,EconomyBox,2025-06-29,2025-06-29,1,3.53
O001799,FastShip,2025-09-12,2025-09-12,1,4.56
O001800,BalticPost,2025-09-02,2025-09-01,1,4.24
O001801,BalticPost,2025-09-25,2025-09-25,1,5.03
O001802,FastShip,2025-08-11,2025-08-10,1,5.69
O001803,BalticPost,2025-09-16,2025-09-16,1,5.38
O001804,BalticPost,2025-04-22,2025-04-22,1,4.99
O001805,BalticPost,2025-06-25,2025-06-27,0,5.26
O001806,BalticPost,2025-09-09,2025-09-09,1,3.7
O001807,BalticPost,2025-10-02,2025-10-02,1,3.71
O001808,FastShip,2025-11-22,2025-11-21,1,5.26
O001809,EconomyBox,2025-09-23,2025-09-22,1,4.11
O001810,BalticPost,2025-07-08,2025-07-07,1,4.35
O001811,FastShip,2025-04-26,2025-04-26,1,4.73
O001812,FastShip,2025-05-30,2025-05-29,1,5.19
O001813,EconomyBox,2025-09-26,2025-09-28,0,4.46
O001814,FastShip,2025-11-12,2025-11-12,1,5.26
O001815,EconomyBox,2025-11-23,2025-11-22,1,3.76
O001816,FastShip,2025-09-13,2025-09-13,1,6.89
O001817,BalticPost,2025-10-18,2025-10-17,1,6.13
O001818,FastShip,2025-03-09,2025-03-09,1,6.83
O001819,EconomyBox,2025-05-19,2025-05-19,1,3.17
O001820,BalticPost,2025-03-02,2025-03-01,1,4.85
O001821,FastShip,2025-06-19,2025-06-18,1,6.63
O001822,FastShip,2025-10-24,2025-10-23,1,6.03
O001823,FastShip,2025-03-01,2025-02-28,1,5.01
O001824,BalticPost,2025-03-30,2025-03-31,0,4.1
O001825,BalticPost,2025-09-11,2025-09-11,1,5.37
O001826,BalticPost,2025-06-23,2025-06-22,1,3.87
O001827,FastShip,2025-04-11,2025-04-11,1,4.53
O001828,FastShip,2025-06-13,2025-06-13,1,5.12
O001829,EconomyBox,2025-09-16,2025-09-15,1,4.04
O001830,BalticPost,2025-05-10,2025-05-09,1,4.77
O001831,EconomyBox,2025-07-29,2025-07-29,1,3.29
O001832,FastShip,2025-09-07,2025-09-06,1,5.38
O001833,EconomyBox,2025-09-23,2025-09-22,1,3.63
O001834,BalticPost,2025-02-27,2025-02-27,1,4.68
O001835,BalticPost,2025-05-10,2025-05-10,1,3.78
O001836,BalticPost,2025-09-15,2025-09-15,1,4.65
O001837,BalticPost,2025-03-04,2025-03-04,1,4.67
O001838,EconomyBox,2025-01-10,2025-01-10,1,4.25
O001839,EconomyBox,2025-02-12,2025-02-11,1,4.88
O001840,FastShip,2025-03-27,2025-03-27,1,5.64
O001841,EconomyBox,2025-09-14,2025-09-13,1,4.54
O001842,EconomyBox,2025-07-21,2025-07-20,1,4.29
O001843,FastShip,2025-10-22,2025-10-21,1,5.14
O001844,FastShip,2025-11-26,2025-11-25,1,4.7
O001845,FastShip,2025-04-17,2025-04-17,1,4.51
O001846,BalticPost,2025-01-08,2025-01-08,1,5.05
O001847,BalticPost,2025-02-20,2025-02-20,1,5.39
O001848,FastShip,2025-08-27,2025-08-27,1,5.87
O001849,FastShip,2025-08-31,2025-08-30,1,7.2
O001850,BalticPost,2025-10-16,2025-10-15,1,4.9
O001851,EconomyBox,2025-11-23,2025-11-22,1,4.86
O001852,BalticPost,2025-11-17,2025-11-16,1,5.63
O001853,FastShip,2025-05-07,2025-05-07,1,5.24
O001854,BalticPost,2025-08-03,2025-08-03,1,4.54
O001855,FastShip,2025-09-20,2025-09-19,1,4.96
O001856,BalticPost,2025-09-08,2025-09-08,1,5.1
O001857,EconomyBox,2025-01-30,2025-01-30,1,4.74
O001858,BalticPost,2025-04-06,2025-04-06,1,5.2
O001859,FastShip,2025-04-03,2025-04-02,1,4.23
O001860,FastShip,2025-02-26,2025-02-26,1,5.27
O001861,FastShip,2025-03-11,2025-03-11,1,5.68
O001862,BalticPost,2025-10-17,2025-10-17,1,4.66
O001863,BalticPost,2025-03-26,2025-03-25,1,4.76
O001864,EconomyBox,2025-05-08,2025-05-08,1,3.27
O001865,FastShip,2025-09-15,2025-09-15,1,4.88
O001866,BalticPost,2025-10-12,2025-10-12,1,5.35
O001867,BalticPost,2025-08-24,2025-08-24,1,4.88
