order_id,customer_id,prospect_id,order_date,market,acquisition_channel,category,order_status,gross_revenue,discount_amount,refund_amount,product_cost,delivery_cost,payment_cost,fulfillment_cost,attributed_marketing_cost,net_revenue,contribution_margin
O001925,C01368,P04493,2025-03-02,EE,CRM,Sports,completed,46.84,0.0,46.2,27.19,5.04,1.04,2.04,4.08,0.64,-38.75
O001926,C01369,P04498,2025-04-27,LV,Organic Search,Electronics,completed,81.73,5.72,0,59.09,4.03,1.67,2.2,4.22,76.01,4.8
O001927,C01370,P04500,2025-08-11,EE,Paid Search,Electronics,completed,132.77,9.29,0,91.0,5.56,2.59,2.27,23.06,123.48,-1.0
O001928,C01371,P04504,2025-08-29,LV,Paid Social,Sports,completed,82.72,5.79,0,49.25,4.06,1.69,2.17,27.82,76.93,-8.06
O001929,C01372,P04505,2025-07-17,LV,Paid Search,Home,completed,73.73,3.69,0,41.41,4.18,1.53,2.53,20.47,70.04,-0.08
O001930,C01372,P04505,2025-09-03,LV,Paid Search,Beauty,completed,56.11,0.0,0,24.44,4.51,1.21,2.35,0.61,56.11,22.99
O001931,C01373,P04510,2025-09-01,LV,Organic Search,Home,completed,55.57,3.89,0,32.32,3.79,1.2,2.62,5.9,51.68,5.85
O001932,C01374,P04511,2025-06-05,LT,Paid Social,Electronics,completed,112.25,11.23,0,76.15,4.76,2.22,2.6,20.08,101.02,-4.79
O001933,C01375,P04516,2025-06-11,EE,Organic Search,Pet Care,completed,33.71,0.0,29.14,18.32,5.02,0.81,2.23,4.15,4.57,-25.96
O001934,C01376,P04523,2025-07-23,LV,Paid Search,Electronics,completed,95.81,6.71,0,67.03,3.15,1.92,2.11,23.52,89.1,-8.63
O001935,C01377,P04526,2025-10-19,LV,Paid Search,Beauty,completed,31.39,1.57,0,14.59,3.26,0.77,2.08,18.82,29.82,-9.7
O001936,C01377,P04526,2025-11-06,LV,Paid Search,Home,completed,91.63,6.41,0,54.01,4.49,1.85,1.99,0.56,85.22,22.32
O001937,C01378,P04527,2025-08-23,LV,Organic Search,Beauty,completed,40.78,0.0,0,17.59,4.81,0.93,2.17,6.61,40.78,8.67
O001938,C01379,P04529,2025-04-18,EE,CRM,Sports,completed,86.88,6.08,0,52.43,5.2,1.76,2.57,4.42,80.8,14.42
O001939,C01380,P04530,2025-07-22,LV,Paid Social,Beauty,completed,45.99,2.3,0,20.9,2.9,1.03,2.77,22.87,43.69,-6.78
O001940,C01381,P04532,2025-08-21,LV,Paid Social,Electronics,completed,82.28,5.76,0,56.92,3.08,1.68,2.18,21.71,76.52,-9.05
O001941,C01382,P04535,2025-08-10,LT,CRM,Home,completed,82.81,5.8,65.35,46.63,5.58,1.69,2.71,5.46,11.66,-50.41
O001942,C01382,P04535,2025-09-12,LT,CRM,Beauty,completed,40.07,4.01,0,17.25,5.19,0.92,2.14,0.16,36.06,10.4
O001943,C01383,P04536,2025-01-12,EE,Organic Search,Pet Care,completed,41.85,0.0,0,21.67,6.11,0.95,2.16,5.59,41.85,5.37
O001944,C01383,P04536,2025-02-27,EE,Organic Search,Sports,completed,102.56,0.0,0,59.84,4.39,2.05,2.74,0.17,102.56,33.37
O001945,C01384,P04544,2025-07-08,LT,Paid Search,Electronics,completed,131.42,9.2,0,90.65,3.51,2.57,2.23,16.67,122.22,6.59
O001946,C01385,P04545,2025-06-12,LV,Paid Social,Home,completed,89.81,6.29,0,49.12,4.51,1.82,2.49,20.9,83.52,4.68
O001947,C01386,P04551,2025-09-26,LV,Paid Social,Beauty,completed,41.26,0.0,0,18.38,2.99,0.94,2.41,28.19,41.26,-11.65
O001948,C01387,P04553,2025-01-01,LV,Paid Search,Sports,completed,40.43,2.02,0,23.69,4.21,0.93,2.3,17.56,38.41,-10.28
O001949,C01388,P04557,2025-07-05,LV,CRM,Electronics,completed,146.19,14.62,0,103.65,3.62,2.83,2.3,4.26,131.57,14.91
O001950,C01389,P04566,2025-02-28,LV,Paid Search,Pet Care,completed,22.11,0.0,0,11.83,4.03,0.6,2.34,24.52,22.11,-21.21
O001951,C01389,P04566,2025-04-09,LV,Paid Search,Home,completed,109.52,10.95,0,64.03,3.46,2.17,2.63,0.74,98.57,25.54
O001952,C01390,P04567,2025-09-17,LT,Paid Search,Sports,completed,57.08,2.85,0,34.55,4.94,1.23,2.07,17.2,54.23,-5.76
O001953,C01391,P04568,2025-03-18,EE,Affiliate,Home,completed,90.52,0.0,0,52.79,5.04,1.83,2.03,15.13,90.52,13.7
O001954,C01391,P04568,2025-04-21,EE,Affiliate,Pet Care,completed,49.3,4.93,45.36,24.69,6.2,1.09,2.22,0.45,-0.99,-35.64
O001955,C01392,P04569,2025-05-20,LV,Paid Social,Electronics,completed,80.24,5.62,0,54.32,3.37,1.64,2.68,18.89,74.62,-6.28
O001956,C01393,P04572,2025-09-25,LT,Affiliate,Electronics,completed,123.64,6.18,0,84.18,4.21,2.43,2.02,17.76,117.46,6.86
O001957,C01394,P04574,2025-01-07,LV,CRM,Sports,completed,109.64,7.67,91.53,67.6,4.5,2.17,2.13,4.83,10.44,-70.79
O001958,C01395,P04576,2025-08-30,LT,Paid Search,Pet Care,completed,27.01,0.0,0,13.68,5.05,0.69,2.33,24.85,27.01,-19.59
O001959,C01396,P04587,2025-01-09,LV,Affiliate,Home,completed,114.52,11.45,0,63.14,3.8,2.26,2.55,14.97,103.07,16.35
O001960,C01397,P04588,2025-07-15,EE,Paid Social,Pet Care,completed,45.1,0.0,0,24.19,5.94,1.01,2.02,24.47,45.1,-12.53
O001961,C01398,P04592,2025-10-26,LV,Organic Search,Home,completed,71.65,5.02,52.88,39.09,4.68,1.49,2.76,5.56,13.75,-39.83
O001962,C01399,P04593,2025-02-01,LV,Organic Search,Pet Care,completed,38.61,1.93,0,20.84,4.15,0.89,2.57,4.66,36.68,3.57
O001963,C01400,P04598,2025-04-17,LV,Affiliate,Home,completed,65.5,0.0,0,37.64,4.69,1.38,2.31,14.72,65.5,4.76
O001964,C01400,P04598,2025-05-19,LV,Affiliate,Electronics,completed,144.15,0.0,0,103.36,4.03,2.79,2.7,0.44,144.15,30.83
O001965,C01401,P04601,2025-06-10,EE,Organic Search,Electronics,completed,130.43,9.13,0,91.41,6.88,2.55,2.41,4.01,121.3,14.04
O001966,C01402,P04602,2025-03-11,EE,Paid Social,Beauty,completed,32.69,0.0,0,14.35,5.45,0.79,2.0,27.69,32.69,-17.59
O001967,C01403,P04604,2025-04-10,LV,Paid Social,Pet Care,completed,35.38,0.0,0,17.54,5.51,0.84,2.39,26.65,35.38,-17.55
O001968,C01403,P04604,2025-05-01,LV,Paid Social,Home,completed,66.89,4.68,0,38.43,4.84,1.4,2.21,0.8,62.21,14.53
O001969,C01404,P04610,2025-06-19,LT,Paid Social,Home,completed,64.02,4.48,0,37.4,4.65,1.35,1.96,19.14,59.54,-4.96
O001970,C01404,P04610,2025-07-12,LT,Paid Social,Pet Care,completed,28.5,0.0,0,14.26,5.08,0.71,2.16,0.57,28.5,5.72
O001971,C01405,P04613,2025-10-07,LV,Paid Search,Home,completed,42.7,2.14,30.98,23.75,4.35,0.97,2.34,20.56,9.58,-42.39
O001972,C01405,P04613,2025-11-08,LV,Paid Search,Home,completed,48.68,2.43,0,27.26,4.58,1.08,2.11,0.62,46.25,10.6
O001973,C01405,P04613,2025-12-14,LV,Paid Search,Electronics,completed,59.14,4.14,49.48,42.76,3.95,1.26,1.99,0.62,5.52,-45.06
O001974,C01405,P04613,2025-12-18,LV,Paid Search,Pet Care,completed,24.79,1.24,0,12.91,4.42,0.65,2.29,0.62,23.55,2.66
O001975,C01406,P04616,2025-05-21,LT,Organic Search,Sports,completed,84.39,5.91,0,52.28,5.29,1.72,2.27,4.17,78.48,12.75
O001976,C01407,P04617,2025-10-26,LV,Paid Search,Electronics,completed,134.93,9.45,0,95.86,4.72,2.63,2.59,18.97,125.48,0.71
O001977,C01408,P04618,2025-04-20,EE,CRM,Sports,completed,93.96,6.58,0,58.23,6.23,1.89,2.18,4.23,87.38,14.62
O001978,C01409,P04619,2025-04-27,EE,Paid Search,Home,completed,65.02,0.0,52.08,37.65,5.6,1.37,2.15,16.29,12.94,-50.12
O001979,C01410,P04620,2025-01-16,LV,Paid Search,Pet Care,completed,44.21,0.0,0,23.93,5.66,1.0,2.75,17.29,44.21,-6.42
O001980,C01411,P04624,2025-05-21,LV,Organic Search,Home,completed,55.38,0.0,0,32.39,4.48,1.2,2.33,4.48,55.38,10.5
O001981,C01412,P04625,2025-08-22,EE,Paid Search,Electronics,completed,49.99,2.5,0,33.9,5.29,1.1,2.76,19.54,47.49,-15.1
O001982,C01412,P04625,2025-09-17,EE,Paid Search,Electronics,completed,104.22,7.3,0,74.35,4.87,2.08,2.47,0.59,96.92,12.56
O001983,C01413,P04628,2025-09-08,LT,Organic Search,Sports,completed,89.92,6.29,0,51.97,4.33,1.82,2.04,5.14,83.63,18.33
O001984,C01414,P04631,2025-05-07,LV,CRM,Home,completed,52.43,0.0,0,30.78,4.99,1.14,2.02,4.22,52.43,9.28
O001985,C01415,P04636,2025-01-07,EE,CRM,Home,completed,56.42,5.64,0,31.43,6.21,1.22,2.73,4.34,50.78,4.85
O001986,C01416,P04641,2025-03-07,LV,Organic Search,Electronics,completed,80.37,4.02,0,55.21,5.65,1.65,2.4,5.95,76.35,5.49
O001987,C01417,P04644,2025-01-19,LV,Organic Search,Home,completed,69.38,6.94,0,38.87,3.44,1.45,1.94,6.1,62.44,10.64
O001988,C01418,P04656,2025-08-15,LV,Organic Search,Home,completed,49.14,0.0,0,28.75,4.68,1.08,2.67,6.04,49.14,5.92
O001989,C01418,P04656,2025-09-12,LV,Organic Search,Beauty,completed,46.5,4.65,0,19.38,5.63,1.04,2.34,0.18,41.85,13.28
O001990,C01418,P04656,2025-11-01,LV,Organic Search,Home,completed,74.77,7.48,0,41.26,4.87,1.55,2.39,0.18,67.29,17.04
O001991,C01419,P04657,2025-08-25,LV,Organic Search,Home,completed,66.96,0.0,0,37.83,4.15,1.41,2.07,6.33,66.96,15.17
O001992,C01420,P04658,2025-09-18,LV,Paid Social,Home,completed,80.4,8.04,0,44.89,3.21,1.65,1.99,27.11,72.36,-6.49
O001993,C01420,P04658,2025-10-20,LV,Paid Social,Pet Care,completed,32.02,3.2,0,16.7,3.35,0.78,2.3,0.81,28.82,4.88
O001994,C01420,P04658,2025-11-13,LV,Paid Social,Pet Care,completed,16.56,0.0,0,8.65,3.98,0.5,2.74,0.81,16.56,-0.12
O001995,C01420,P04658,2025-11-14,LV,Paid Social,Pet Care,completed,28.47,0.0,0,14.57,4.87,0.71,2.24,0.81,28.47,5.27
O001996,C01421,P04663,2025-06-01,EE,Affiliate,Home,completed,20.47,2.05,0,12.09,5.94,0.57,2.36,11.45,18.42,-13.99
O001997,C01422,P04664,2025-04-30,LV,Paid Social,Sports,completed,47.16,0.0,0,27.34,4.38,1.05,2.69,20.68,47.16,-8.98
O001998,C01423,P04666,2025-02-15,LV,Organic Search,Sports,completed,99.24,0.0,0,58.54,4.25,1.99,2.24,4.94,99.24,27.28
O001999,C01424,P04672,2025-09-28,LV,Paid Search,Sports,completed,68.58,4.8,58.0,40.11,3.17,1.43,2.64,21.69,5.78,-63.26
O002000,C01425,P04674,2025-09-26,LV,Affiliate,Sports,completed,41.92,0.0,0,24.35,3.55,0.95,2.05,15.73,41.92,-4.71
O002001,C01426,P04675,2025-06-14,EE,Paid Search,Pet Care,completed,28.61,1.43,0,15.28,5.88,0.71,2.7,18.85,27.18,-16.24
O002002,C01426,P04675,2025-07-08,EE,Paid Search,Electronics,completed,45.41,0.0,0,30.73,5.0,1.02,2.76,0.57,45.41,5.33
O002003,C01427,P04677,2025-05-31,LT,CRM,Beauty,completed,54.66,5.47,0,24.2,4.24,1.18,2.75,3.53,49.19,13.29
O002004,C01428,P04679,2025-01-21,EE,CRM,Electronics,completed,94.82,0.0,0,67.37,6.77,1.91,2.29,5.24,94.82,11.24
O002005,C01428,P04679,2025-02-20,EE,CRM,Pet Care,completed,58.67,0.0,0,31.2,4.66,1.26,2.33,0.16,58.67,19.06
O002006,C01429,P04680,2025-04-26,EE,Organic Search,Electronics,completed,79.24,7.92,0,55.39,5.0,1.63,2.05,4.29,71.32,2.96
O002007,C01429,P04680,2025-06-12,EE,Organic Search,Sports,completed,74.88,0.0,0,45.22,6.53,1.55,2.5,0.13,74.88,18.95
O002008,C01430,P04681,2025-02-28,LV,Organic Search,Home,completed,74.8,5.24,0,41.38,3.78,1.55,2.33,5.14,69.56,15.38
O002009,C01431,P04683,2025-08-10,LV,Organic Search,Pet Care,completed,46.68,0.0,0,24.54,4.57,1.04,2.17,4.95,46.68,9.41
O002010,C01432,P04684,2025-06-10,LT,CRM,Electronics,completed,64.04,4.48,0,44.59,5.34,1.35,2.68,4.07,59.56,1.53
O002011,C01433,P04685,2025-07-27,LV,Paid Social,Home,completed,64.97,0.0,0,38.05,3.25,1.37,2.34,28.67,64.97,-8.71
O002012,C01434,P04688,2025-04-28,LV,CRM,Sports,completed,57.56,5.76,0,33.6,5.37,1.24,2.78,3.22,51.8,5.59
O002013,C01435,P04691,2025-07-10,LV,Affiliate,Beauty,completed,38.43,3.84,0,16.43,4.88,0.89,2.25,17.88,34.59,-7.74
O002014,C01436,P04699,2025-05-18,LV,Organic Search,Sports,completed,87.57,4.38,0,54.58,4.13,1.78,2.01,4.28,83.19,16.41
O002015,C01437,P04700,2025-04-24,LV,Paid Search,Home,completed,97.6,6.83,0,57.62,4.32,1.96,2.49,18.94,90.77,5.44
O002016,C01438,P04703,2025-03-12,LT,Paid Search,Electronics,completed,64.59,0.0,58.75,46.44,4.24,1.36,2.13,24.26,5.84,-72.59
O002017,C01439,P04704,2025-08-12,LV,Paid Social,Home,completed,64.75,4.53,0,35.94,4.79,1.37,2.68,22.12,60.22,-6.68
O002018,C01439,P04704,2025-09-12,LV,Paid Social,Sports,completed,64.23,4.5,0,40.13,4.86,1.36,2.65,0.66,59.73,10.07
O002019,C01440,P04705,2025-02-19,LV,CRM,Pet Care,completed,19.93,0.0,0,10.55,4.74,0.56,2.42,4.31,19.93,-2.65
O002020,C01440,P04705,2025-03-13,LV,CRM,Pet Care,completed,29.54,2.95,0,15.28,4.18,0.73,2.25,0.13,26.59,4.02
O002021,C01441,P04706,2025-04-10,LV,Paid Social,Home,completed,101.22,7.09,0,57.78,3.63,2.02,2.56,26.26,94.13,1.88
O002022,C01442,P04710,2025-07-15,EE,CRM,Pet Care,completed,40.77,4.08,0,21.29,5.2,0.93,2.12,3.82,36.69,3.33
O002023,C01443,P04715,2025-01-29,LV,Paid Social,Home,completed,60.98,4.27,0,33.58,3.83,1.3,2.62,27.1,56.71,-11.72
O002024,C01444,P04722,2025-08-29,LV,Organic Search,Home,completed,85.12,4.26,0,49.89,3.61,1.73,2.28,6.21,80.86,17.14
O002025,C01445,P04723,2025-08-10,LT,Organic Search,Electronics,completed,118.86,11.89,0,85.68,5.16,2.34,2.61,6.32,106.97,4.86
O002026,C01445,P04723,2025-09-11,LT,Organic Search,Electronics,completed,159.6,7.98,0,109.37,4.84,3.07,2.42,0.19,151.62,31.73
O002027,C01446,P04728,2025-08-10,LV,Paid Search,Pet Care,completed,34.09,1.7,0,17.45,4.24,0.81,2.09,17.46,32.39,-9.66
O002028,C01447,P04729,2025-01-02,LV,Organic Search,Beauty,completed,12,0,0,5.41,3.61,0.42,2.2,5.71,12,-5.35
O002029,C01448,P04734,2025-08-02,LV,CRM,Home,completed,96.83,0.0,0,54.56,4.42,1.94,2.0,5.17,96.83,28.74
O002030,C01449,P04735,2025-09-15,LT,Paid Search,Beauty,completed,24.13,1.21,0,11.0,5.0,0.63,2.12,21.55,22.92,-17.38
O002031,C01449,P04735,2025-11-01,LT,Paid Search,Electronics,completed,74.58,0.0,0,52.72,4.2,1.54,2.75,0.65,74.58,12.72
O002032,C01450,P04736,2025-08-09,LV,Organic Search,Electronics,completed,127.01,0.0,0,91.85,3.79,2.49,2.75,4.7,127.01,21.43
O002033,C01451,P04738,2025-04-13,LV,Affiliate,Beauty,completed,30.3,0.0,0,12.9,4.71,0.75,1.93,12.65,30.3,-2.64
O002034,C01452,P04742,2025-07-10,EE,CRM,Beauty,completed,38.23,0.0,0,16.84,5.97,0.89,2.19,4.75,38.23,7.59
O002035,C01453,P04747,2025-05-11,LT,Paid Search,Sports,completed,72.33,7.23,0,42.93,5.12,1.5,2.57,15.44,65.1,-2.46
O002036,C01453,P04747,2025-05-29,LT,Paid Search,Sports,completed,126.27,8.84,0,76.91,3.93,2.47,2.17,0.46,117.43,31.49
O002037,C01454,P04753,2025-10-03,LV,CRM,Sports,completed,55.89,3.91,0,33.22,4.18,1.21,2.54,4.35,51.98,6.48
O002038,C01455,P04755,2025-10-22,LV,Paid Search,Home,completed,58.89,5.89,57.23,32.46,5.2,1.26,2.37,19.43,-4.23,-64.95
O002039,C01455,P04755,2025-11-18,LV,Paid Search,Home,completed,67.67,0.0,0,37.54,3.54,1.42,2.42,0.58,67.67,22.17
O002040,C01455,P04755,2025-12-13,LV,Paid Search,Beauty,completed,55.01,0.0,0,23.43,4.23,1.19,2.49,0.58,55.01,23.09
O002041,C01456,P04761,2025-08-01,LV,Organic Search,Electronics,completed,138.11,13.81,0,93.75,3.97,2.69,2.03,5.02,124.3,16.84
O002042,C01457,P04762,2025-02-12,EE,Organic Search,Home,completed,75.86,7.59,74.86,44.58,4.78,1.57,2.44,5.88,-6.59,-65.84
O002043,C01458,P04766,2025-03-27,LV,Affiliate,Electronics,completed,102.49,7.17,0,73.63,4.54,2.04,2.03,17.08,95.32,-4.0
O002044,C01458,P04766,2025-05-05,LV,Affiliate,Electronics,completed,102.68,10.27,0,73.11,5.57,2.05,2.75,0.51,92.41,8.42
O002045,C01459,P04769,2025-05-11,LV,Paid Social,Pet Care,completed,41.2,4.12,0,21.9,4.99,0.94,1.94,21.68,37.08,-14.37
O002046,C01459,P04769,2025-06-05,LV,Paid Social,Electronics,completed,136.86,13.69,0,95.96,3.28,2.66,2.24,0.65,123.17,18.38
O002047,C01460,P04771,2025-02-22,EE,CRM,Electronics,completed,28.61,0.0,0,19.72,6.74,0.71,2.4,5.11,28.61,-6.07
O002048,C01461,P04774,2025-06-12,EE,Paid Search,Beauty,completed,43.72,2.19,0,20.3,4.17,0.99,2.59,15.8,41.53,-2.32
O002049,C01462,P04777,2025-02-28,EE,Paid Social,Home,completed,116.42,11.64,0,63.46,6.07,2.3,2.35,26.65,104.78,3.95
O002050,C01463,P04779,2025-04-07,LV,Paid Social,Beauty,completed,49.52,4.95,0,21.06,5.16,1.09,2.4,27.36,44.57,-12.5
O002051,C01464,P04780,2025-05-27,LT,Organic Search,Beauty,completed,46.2,0.0,0,21.24,3.46,1.03,2.14,4.69,46.2,13.64
O002052,C01464,P04780,2025-06-15,LT,Organic Search,Sports,completed,85.96,6.02,0,52.12,5.67,1.75,2.29,0.14,79.94,17.97
O002053,C01465,P04783,2025-06-01,LV,Paid Social,Pet Care,completed,46.59,0.0,0,24.35,3.4,1.04,2.32,22.37,46.59,-6.89
O002054,C01466,P04789,2025-04-08,LT,Paid Search,Home,completed,63.71,4.46,0,36.03,3.79,1.35,2.63,15.52,59.25,-0.07
O002055,C01466,P04789,2025-05-25,LT,Paid Search,Electronics,completed,108.24,7.58,0,76.19,4.48,2.15,2.32,0.47,100.66,15.05
O002056,C01466,P04789,2025-05-26,LT,Paid Search,Electronics,completed,102.33,7.16,0,71.18,5.51,2.04,2.01,0.47,95.17,13.96
O002057,C01467,P04791,2025-08-19,EE,Paid Search,Home,completed,88.64,6.2,0,51.45,5.21,1.8,2.58,18.85,82.44,2.55
O002058,C01468,P04793,2025-03-15,LV,Paid Search,Electronics,completed,128.56,0.0,0,87.56,4.57,2.51,2.26,18.85,128.56,12.81
O002059,C01469,P04795,2025-02-01,EE,Organic Search,Pet Care,completed,18.22,0.0,13.49,9.8,6.24,0.53,2.04,4.91,4.73,-18.79
O002060,C01470,P04804,2025-09-10,EE,Paid Search,Pet Care,completed,48.97,0.0,0,25.32,6.11,1.08,2.59,20.82,48.97,-6.95
O002061,C01470,P04804,2025-10-21,EE,Paid Search,Pet Care,completed,12,0,0,6.02,6.64,0.42,2.34,0.62,12,-4.04
O002062,C01470,P04804,2025-11-15,EE,Paid Search,Pet Care,completed,27.82,1.39,0,15.05,6.22,0.7,2.14,0.62,26.43,1.7
O002063,C01471,P04805,2025-06-07,EE,Organic Search,Beauty,completed,58.03,4.06,0,25.02,6.09,1.24,2.57,4.67,53.97,14.38
O002064,C01471,P04805,2025-06-25,EE,Organic Search,Pet Care,completed,43.9,2.19,0,22.58,6.16,0.99,2.25,0.14,41.71,9.59
O002065,C01472,P04809,2025-03-17,EE,Organic Search,Beauty,completed,54.8,0.0,0,23.3,7.14,1.19,2.57,6.1,54.8,14.5
O002066,C01472,P04809,2025-04-21,EE,Organic Search,Sports,completed,86.9,0.0,0,53.55,6.45,1.76,2.15,0.18,86.9,22.81
O002067,C01473,P04810,2025-09-09,EE,Affiliate,Sports,completed,73.44,5.14,0,45.6,6.31,1.52,2.11,17.63,68.3,-4.87
O002068,C01474,P04812,2025-03-09,LT,Paid Search,Beauty,completed,34.17,0.0,0,14.37,4.26,0.82,2.06,19.02,34.17,-6.36
O002069,C01474,P04812,2025-04-17,LT,Paid Search,Home,completed,53.67,0.0,0,31.22,5.09,1.17,2.52,0.57,53.67,13.1
O002070,C01474,P04812,2025-04-14,LT,Paid Search,Beauty,completed,32.28,1.61,0,14.06,4.48,0.78,2.74,0.57,30.67,8.04
O002071,C01475,P04816,2025-05-09,LV,Organic Search,Sports,completed,79.02,7.9,0,47.79,3.2,1.62,2.64,4.66,71.12,11.21
O002072,C01475,P04816,2025-06-04,LV,Organic Search,Sports,completed,97.2,0.0,0,58.66,3.88,1.95,1.94,0.14,97.2,30.63
O002073,C01476,P04818,2025-01-05,LV,Organic Search,Pet Care,completed,42.61,0.0,0,21.37,4.88,0.97,2.35,5.54,42.61,7.5
O002074,C01476,P04818,2025-02-03,LV,Organic Search,Electronics,completed,89.1,6.24,0,63.03,3.98,1.8,2.13,0.17,82.86,11.75
O002075,C01476,P04818,2025-03-02,LV,Organic Search,Electronics,completed,115.91,8.11,0,82.82,5.29,2.29,1.99,0.17,107.8,15.24
O002076,C01476,P04818,2025-04-05,LV,Organic Search,Pet Care,completed,23.2,2.32,0,11.94,4.77,0.62,1.9,0.17,20.88,1.48
O002077,C01477,P04823,2025-03-31,EE,Paid Search,Beauty,completed,48.02,0.0,0,21.55,4.78,1.06,2.46,19.75,48.02,-1.58
O002078,C01478,P04827,2025-01-22,LV,Paid Social,Electronics,completed,131.7,13.17,0,94.62,3.41,2.57,2.48,28.06,118.53,-12.61
O002079,C01479,P04829,2025-03-28,EE,Organic Search,Home,completed,34.48,1.72,0,19.13,6.82,0.82,2.67,5.9,32.76,-2.58
O002080,C01480,P04840,2025-08-13,LV,Paid Search,Home,completed,78.74,7.87,73.94,46.18,4.82,1.62,2.57,20.0,-3.07,-78.26
O002081,C01480,P04840,2025-09-26,LV,Paid Search,Electronics,completed,67.15,3.36,0,45.8,5.17,1.41,2.09,0.6,63.79,8.72
O002082,C01481,P04843,2025-05-03,EE,Affiliate,Beauty,completed,36.68,0.0,0,15.29,6.41,0.86,1.98,15.06,36.68,-2.92
O002083,C01482,P04849,2025-07-06,LV,Affiliate,Electronics,completed,115.02,8.05,0,78.87,5.53,2.27,1.94,13.39,106.97,4.97
O002084,C01483,P04852,2025-08-23,EE,Organic Search,Beauty,completed,29.73,0.0,0,13.24,5.83,0.74,2.27,6.67,29.73,0.98
O002085,C01484,P04855,2025-02-21,LT,CRM,Sports,completed,33.5,0.0,0,20.76,5.21,0.8,2.27,3.95,33.5,0.51
O002086,C01484,P04855,2025-03-22,LT,CRM,Home,completed,61.36,4.3,0,33.49,4.92,1.3,2.8,0.12,57.06,14.43
O002087,C01484,P04855,2025-04-06,LT,CRM,Electronics,completed,112.9,7.9,0,81.61,5.48,2.23,2.12,0.12,105.0,13.44
O002088,C01484,P04855,2025-06-21,LT,CRM,Sports,completed,47.9,0.0,0,27.8,5.98,1.06,2.6,0.12,47.9,10.34
O002089,C01485,P04857,2025-09-04,LV,Paid Search,Electronics,completed,111.96,5.6,0,78.16,4.69,2.22,2.49,22.28,106.36,-3.48
O002090,C01486,P04859,2025-10-18,LV,Paid Search,Pet Care,completed,28.92,0.0,0,14.47,4.82,0.72,2.75,20.86,28.92,-14.7
O002091,C01487,P04860,2025-06-12,LV,CRM,Electronics,completed,80.97,5.67,0,58.04,4.29,1.66,2.21,2.95,75.3,6.15
O002092,C01488,P04862,2025-04-18,EE,Organic Search,Home,completed,45.57,0.0,0,26.2,4.75,1.02,2.01,4.08,45.57,7.51
O002093,C01489,P04869,2025-10-26,LV,CRM,Beauty,completed,41.84,0.0,0,18.2,5.56,0.95,2.07,3.97,41.84,11.09
O002094,C01490,P04870,2025-04-16,LT,Paid Social,Electronics,completed,187.09,0.0,0,130.57,4.46,3.57,2.33,20.29,187.09,25.87
O002095,C01490,P04870,2025-06-03,LT,Paid Social,Sports,completed,38.62,3.86,0,24.01,5.89,0.9,1.99,0.61,34.76,1.36
O002096,C01490,P04870,2025-05-22,LT,Paid Social,Electronics,completed,116.47,5.82,0,83.85,5.11,2.3,1.94,0.61,110.65,16.84
O002097,C01490,P04870,2025-07-15,LT,Paid Social,Beauty,completed,45.88,0.0,0,19.26,4.36,1.03,2.39,0.61,45.88,18.23
O002098,C01491,P04871,2025-07-18,EE,Organic Search,Sports,completed,86.81,6.08,0,50.33,4.0,1.76,2.65,5.7,80.73,16.29
O002099,C01492,P04877,2025-06-30,EE,Organic Search,Sports,completed,74.16,0.0,0,42.94,6.12,1.53,2.65,4.48,74.16,16.44
O002100,C01493,P04880,2025-07-03,LV,CRM,Home,completed,88.92,8.89,0,48.84,3.84,1.8,2.15,3.9,80.03,19.5
O002101,C01493,P04880,2025-07-23,LV,CRM,Home,completed,107.32,7.51,0,61.83,5.44,2.13,2.06,0.12,99.81,28.23
O002102,C01494,P04886,2025-06-18,LV,Paid Search,Sports,completed,116.5,8.16,82.35,67.92,4.06,2.3,2.6,14.66,25.99,-65.55
O002103,C01495,P04887,2025-02-17,LV,CRM,Beauty,completed,32.51,0.0,0,14.27,2.91,0.79,2.19,4.44,32.51,7.91
O002104,C01496,P04893,2025-06-06,EE,Paid Search,Home,completed,55.61,3.89,0,31.86,6.18,1.2,2.62,16.57,51.72,-6.71
O002105,C01497,P04903,2025-02-17,LV,Paid Social,Electronics,completed,153.7,10.76,0,103.82,4.37,2.97,2.65,25.89,142.94,3.24
O002106,C01498,P04905,2025-03-21,LT,Paid Search,Home,completed,59.02,2.95,0,32.72,4.67,1.26,2.38,18.25,56.07,-3.21
O002107,C01499,P04906,2025-01-28,LV,Paid Search,Home,completed,55.78,0.0,0,32.76,4.5,1.2,2.41,24.07,55.78,-9.16
O002108,C01500,P04909,2025-10-17,EE,Paid Search,Sports,completed,35.68,0.0,0,22.06,6.05,0.84,2.08,19.11,35.68,-14.46
O002109,C01501,P04910,2025-02-20,EE,Affiliate,Electronics,completed,97.02,6.79,0,69.61,3.98,1.95,2.05,16.63,90.23,-3.99
O002110,C01501,P04910,2025-03-10,EE,Affiliate,Pet Care,completed,34.88,3.49,0,18.51,4.69,0.83,2.61,0.5,31.39,4.25
O002111,C01502,P04913,2025-09-15,LV,Paid Search,Home,completed,60.51,0.0,0,34.38,4.72,1.29,2.2,24.36,60.51,-6.44
O002112,C01502,P04913,2025-10-17,LV,Paid Search,Pet Care,completed,24.51,0.0,0,13.27,3.94,0.64,1.97,0.73,24.51,3.96
